source,target,connected,camino_más_corto,centralidad_grado_source,centralidad_grado_target,centralidad_cercanía_source,centralidad_cercanía_target,coeficiente_agrupamiento_source,coeficiente_agrupamiento_target,pagerank_source,pagerank_target,k_core_number_source,k_core_number_target
127393,117953,1,True,1,0.0029300516754568215,0.005913377017740131,0.2790518640065763,0.29597861097556266,0.14545454545454545,0.14332514332514332,0.00013838490943442408,0.00021832898751922563,24,31
127393,121399,1,True,1,0.0029300516754568215,0.009482712695114805,0.2790518640065763,0.3078198899398604,0.14545454545454545,0.11629530883006411,0.00013838490943442408,0.0003706890070944209,24,32
127393,123695,1,True,1,0.0029300516754568215,0.0011720206701827287,0.2790518640065763,0.26337010143328843,0.14545454545454545,0.2683982683982684,0.00013838490943442408,7.254519456353163e-05,24,11
127393,124913,1,True,1,0.0029300516754568215,0.002024399339406531,0.2790518640065763,0.26210860320418733,0.14545454545454545,0.3385490753911807,0.00013838490943442408,8.55681924627567e-05,24,21
127393,131639,1,True,1,0.0029300516754568215,0.0014916626711416548,0.2790518640065763,0.255560498084248,0.14545454545454545,0.1455026455026455,0.00013838490943442408,0.00010033235425853324,24,14
127393,132766,1,True,1,0.0029300516754568215,0.000159821000479463,0.2790518640065763,0.23661880944514388,0.14545454545454545,0.6666666666666666,0.00013838490943442408,1.683885320151793e-05,24,3
106274,811,1,True,1,0.009855628362900219,0.003036599009109797,0.3133450216659819,0.2832555818417977,0.18037602820211515,0.30701754385964913,0.00029576755904658545,0.00010026544813414918,41,29
106274,1086,1,True,1,0.009855628362900219,0.019285067391188536,0.3133450216659819,0.33162850252538423,0.18037602820211515,0.0460048055585314,0.00029576755904658545,0.0007066147442661259,41,41
106274,2158,1,True,1,0.009855628362900219,0.006126471685046082,0.3133450216659819,0.29617371882722754,0.18037602820211515,0.28680396643783374,0.00029576755904658545,0.00017007986714042886,41,38
106274,3335,1,True,1,0.009855628362900219,0.00047946300143838897,0.3133450216659819,0.2533458502695368,0.18037602820211515,1.0,0.00029576755904658545,2.18626175948966e-05,41,9
106274,4239,1,True,1,0.009855628362900219,0.009269618027808854,0.3133450216659819,0.30945461820333425,0.18037602820211515,0.27453325360441166,0.00029576755904658545,0.00023169203260598514,41,56
106274,5099,1,True,1,0.009855628362900219,0.0009056523360502903,0.3133450216659819,0.25093299718564877,0.18037602820211515,0.2426470588235294,0.00029576755904658545,6.968703126433937e-05,41,8
106274,5866,1,True,1,0.009855628362900219,0.003089872675936285,0.3133450216659819,0.28228613795037133,0.18037602820211515,0.5372050816696915,0.00029576755904658545,9.560215101916703e-05,41,41
106274,5959,1,True,1,0.009855628362900219,0.003516062010548186,0.3133450216659819,0.2769380404787406,0.18037602820211515,0.19673659673659674,0.00029576755904658545,0.00018276499204825195,41,26
106274,6358,1,True,1,0.009855628362900219,0.0026636833413243833,0.3133450216659819,0.2765612174087919,0.18037602820211515,0.7012244897959183,0.00029576755904658545,8.226288033169447e-05,41,41
106274,6540,1,True,1,0.009855628362900219,0.0011720206701827287,0.3133450216659819,0.2684596788451398,0.18037602820211515,1.0,0.00029576755904658545,4.337216448134622e-05,41,22
106274,7026,1,True,1,0.009855628362900219,0.0027702306749773586,0.3133450216659819,0.2769784752926519,0.18037602820211515,0.6478129713423831,0.00029576755904658545,8.451214577015401e-05,41,41
106274,8381,1,True,1,0.009855628362900219,0.002716957008150871,0.3133450216659819,0.274528954278181,0.18037602820211515,0.6635294117647059,0.00029576755904658545,9.33064829861676e-05,41,41
106274,8583,1,True,1,0.009855628362900219,0.006446113686005008,0.3133450216659819,0.2988906234990784,0.18037602820211515,0.2647382920110193,0.00029576755904658545,0.0001816935331340893,41,39
106274,8833,1,True,1,0.009855628362900219,0.006233019018699057,0.3133450216659819,0.29608640194777164,0.18037602820211515,0.30282935455349247,0.00029576755904658545,0.0001764433235196404,41,41
106274,10426,1,True,1,0.009855628362900219,0.006233019018699057,0.3133450216659819,0.30190320758796074,0.18037602820211515,0.22001178897730622,0.00029576755904658545,0.00018161873198593102,41,39
106274,10976,1,True,1,0.009855628362900219,0.011720206701827286,0.3133450216659819,0.314250509764667,0.18037602820211515,0.17949356579493567,0.00029576755904658545,0.000306887204338617,41,55
106274,12203,1,True,1,0.009855628362900219,0.0023440413403654574,0.3133450216659819,0.2775052044001423,0.18037602820211515,0.2843551797040169,0.00029576755904658545,9.613243410670313e-05,41,25
106274,13219,1,True,1,0.009855628362900219,0.002876778008630334,0.3133450216659819,0.2803532109807116,0.18037602820211515,0.286512928022362,0.00029576755904658545,0.00013988563910984363,41,26
106274,14651,1,True,1,0.009855628362900219,0.0029300516754568215,0.3133450216659819,0.2759532923147625,0.18037602820211515,0.6208754208754209,0.00029576755904658545,8.930988436639248e-05,41,41
106274,14859,1,True,1,0.009855628362900219,0.006286292685525545,0.3133450216659819,0.301088619972037,0.18037602820211515,0.23714327104157612,0.00029576755904658545,0.0001898834881227211,41,39
106274,15223,1,True,1,0.009855628362900219,0.0024505886740184327,0.3133450216659819,0.28620907909936394,0.18037602820211515,0.4888888888888889,0.00029576755904658545,7.547421183478152e-05,41,32
106274,16043,1,True,1,0.009855628362900219,0.001438389004315167,0.3133450216659819,0.27317168312822976,0.18037602820211515,1.0,0.00029576755904658545,4.276378331012164e-05,41,27
106274,16400,1,True,1,0.009855628362900219,0.003942251345160087,0.3133450216659819,0.28391030656369487,0.18037602820211515,0.3409848204368752,0.00029576755904658545,0.00013727954150613992,41,41
106274,16434,1,True,1,0.009855628362900219,0.0034627883437216983,0.3133450216659819,0.28113800977316206,0.18037602820211515,0.5134615384615384,0.00029576755904658545,9.883392522480726e-05,41,41
106274,17549,1,True,1,0.009855628362900219,0.00047946300143838897,0.3133450216659819,0.2606043013022309,0.18037602820211515,1.0,0.00029576755904658545,2.149049713224644e-05,41,9
106274,17756,1,True,1,0.009855628362900219,0.0016514836716211177,0.3133450216659819,0.27564588055206507,0.18037602820211515,0.421505376344086,0.00029576755904658545,8.543561675297643e-05,41,22
106274,18007,1,True,1,0.009855628362900219,0.004261893346119013,0.3133450216659819,0.2885941547585253,0.18037602820211515,0.1930379746835443,0.00029576755904658545,0.0001592192881952344,41,30
106274,18344,1,True,1,0.009855628362900219,0.0006925576687443396,0.3133450216659819,0.24513597225353714,0.18037602820211515,0.46153846153846156,0.00029576755904658545,4.841378628746717e-05,41,7
106274,19383,1,True,1,0.009855628362900219,0.005966650684566619,0.3133450216659819,0.29715830120118975,0.18037602820211515,0.310006435006435,0.00029576755904658545,0.00018043360109486114,41,41
106274,20296,1,True,1,0.009855628362900219,0.0053273666826487666,0.3133450216659819,0.2987912391367732,0.18037602820211515,0.19151515151515153,0.00029576755904658545,0.00019566920108037516,41,37
106274,21192,1,True,1,0.009855628362900219,0.0038889776783336,0.3133450216659819,0.2865501358718129,0.18037602820211515,0.21080669710806696,0.00029576755904658545,0.00013687460295033334,41,32
106274,21718,1,True,1,0.009855628362900219,0.019657983058973948,0.3133450216659819,0.32104003677092113,0.18037602820211515,0.12056674914575233,0.00029576755904658545,0.0005052191430129573,41,55
106274,21728,1,True,1,0.009855628362900219,0.00319642000958926,0.3133450216659819,0.28348133221834654,0.18037602820211515,0.47627118644067795,0.00029576755904658545,9.835179604318128e-05,41,36
106274,21729,1,True,1,0.009855628362900219,0.0010121996697032656,0.3133450216659819,0.26920468292071015,0.18037602820211515,1.0,0.00029576755904658545,3.379882411200372e-05,41,19
106274,22070,1,True,1,0.009855628362900219,0.003942251345160087,0.3133450216659819,0.28741360193112064,0.18037602820211515,0.2528693076638282,0.00029576755904658545,0.00012634438377635206,41,33
106274,23986,1,True,1,0.009855628362900219,0.017207394384955516,0.3133450216659819,0.3267916584460591,0.18037602820211515,0.1183970155567948,0.00029576755904658545,0.0004817384597409191,41,44
106274,27862,1,True,1,0.009855628362900219,0.010015449363379681,0.3133450216659819,0.30829791429087483,0.18037602820211515,0.14387302309705313,0.00029576755904658545,0.0002906009270179042,41,38
106274,28128,1,True,1,0.009855628362900219,0.008843428693196953,0.3133450216659819,0.30908487265133344,0.18037602820211515,0.12917123037604966,0.00029576755904658545,0.0002716696988168625,41,37
106274,28210,1,True,1,0.009855628362900219,0.005274093015822279,0.3133450216659819,0.30083396816933655,0.18037602820211515,0.3009688723974438,0.00029576755904658545,0.00014990949687305173,41,38
106274,28516,1,True,1,0.009855628362900219,0.014437163709978157,0.3133450216659819,0.3194721416772268,0.18037602820211515,0.12024053573869072,0.00029576755904658545,0.0004200379592290138,41,55
106274,29606,1,True,1,0.009855628362900219,0.008097597357626125,0.3133450216659819,0.3060596263357658,0.18037602820211515,0.12974904147786684,0.00029576755904658545,0.00025605563863039253,41,36
106274,30422,1,True,1,0.009855628362900219,0.00042618933461190133,0.3133450216659819,0.24367353917041587,0.18037602820211515,0.7857142857142857,0.00029576755904658545,2.911131800394648e-05,41,7
106274,30502,1,True,1,0.009855628362900219,0.0038889776783336,0.3133450216659819,0.2876945015673495,0.18037602820211515,0.1887366818873668,0.00029576755904658545,0.0001416300522536945,41,31
106274,30625,1,True,1,0.009855628362900219,0.0034095146768952107,0.3133450216659819,0.28238418477223926,0.18037602820211515,0.26537698412698413,0.00029576755904658545,0.00012324359174663475,41,29
106274,32432,1,True,1,0.009855628362900219,0.0019178520057535559,0.3133450216659819,0.28044531275997236,0.18037602820211515,0.20317460317460317,0.00029576755904658545,7.160255542510302e-05,41,26
106274,32595,1,True,1,0.009855628362900219,0.003942251345160087,0.3133450216659819,0.2865501358718129,0.18037602820211515,0.1751203258052573,0.00029576755904658545,0.0001363051916384713,41,30
106274,33659,1,True,1,0.009855628362900219,0.00047946300143838897,0.3133450216659819,0.2533458502695368,0.18037602820211515,1.0,0.00029576755904658545,2.18626175948966e-05,41,9
106274,34945,1,True,1,0.009855628362900219,0.003782430344680624,0.3133450216659819,0.2879419535790191,0.18037602820211515,0.25553319919517103,0.00029576755904658545,0.00012918854153011312,41,31
106274,35290,1,True,1,0.009855628362900219,0.022747855734910234,0.3133450216659819,0.33117820874661724,0.18037602820211515,0.07767918989345912,0.00029576755904658545,0.0006565703934475918,41,41
106274,35302,1,True,1,0.009855628362900219,0.0007458313355708274,0.3133450216659819,0.25811432581734883,0.18037602820211515,1.0,0.00029576755904658545,2.964128057577604e-05,41,14
106274,35638,1,True,1,0.009855628362900219,0.0009589260028767779,0.3133450216659819,0.2669903231662839,0.18037602820211515,1.0,0.00029576755904658545,3.271050525584387e-05,41,18
106274,36814,1,True,1,0.009855628362900219,0.005220819348995791,0.3133450216659819,0.2996249727197072,0.18037602820211515,0.22448979591836735,0.00029576755904658545,0.00015693721223075397,41,38
106274,36907,1,True,1,0.009855628362900219,0.015822279047466838,0.3133450216659819,0.31946616386644383,0.18037602820211515,0.12016562016562017,0.00029576755904658545,0.000484189987408004,41,55
106274,37179,1,True,1,0.009855628362900219,0.004688082680730915,0.3133450216659819,0.29285631306736576,0.18037602820211515,0.26306165099268547,0.00029576755904658545,0.0001598926839039847,41,37
106274,38109,1,True,1,0.009855628362900219,0.02237494006712482,0.3133450216659819,0.33072913615083116,0.18037602820211515,0.10237526991703602,0.00029576755904658545,0.0006115954602024537,41,44
106274,38898,1,True,1,0.009855628362900219,0.002237494006712482,0.3133450216659819,0.28205762659652667,0.18037602820211515,0.519163763066202,0.00029576755904658545,6.740347675969972e-05,41,32
106274,38921,1,True,1,0.009855628362900219,0.0047413563475574025,0.3133450216659819,0.29403651417401805,0.18037602820211515,0.2814096016343207,0.00029576755904658545,0.000148277959589593,41,36
106274,38966,1,True,1,0.009855628362900219,0.011347291034041872,0.3133450216659819,0.3215660940127765,0.18037602820211515,0.21228629639472052,0.00029576755904658545,0.00030387263181955155,41,44
106274,39696,1,True,1,0.009855628362900219,0.00868360769271749,0.3133450216659819,0.30890591994779004,0.18037602820211515,0.1748087555858517,0.00029576755904658545,0.00027297602886975064,41,41
106274,40649,1,True,1,0.009855628362900219,0.002024399339406531,0.3133450216659819,0.2794263628339038,0.18037602820211515,0.41109530583214793,0.00029576755904658545,6.720057770260099e-05,41,28
106274,40745,1,True,1,0.009855628362900219,0.0016514836716211177,0.3133450216659819,0.27623457206326724,0.18037602820211515,0.44516129032258067,0.00029576755904658545,5.567009560559274e-05,41,25
106274,41473,1,True,1,0.009855628362900219,0.00570028235043418,0.3133450216659819,0.2989115549479036,0.18037602820211515,0.17721742197143361,0.00029576755904658545,0.00019133173222783274,41,33
106274,42366,1,True,1,0.009855628362900219,0.0034095146768952107,0.3133450216659819,0.2816992838489037,0.18037602820211515,0.4459325396825397,0.00029576755904658545,0.00010982539739729714,41,41
106274,42551,1,True,1,0.009855628362900219,0.005433914016301742,0.3133450216659819,0.2919349246022666,0.18037602820211515,0.353329450592118,0.00029576755904658545,0.00014242895495463102,41,40
106274,43850,1,True,1,0.009855628362900219,0.009216344360982367,0.3133450216659819,0.30805871667414303,0.18037602820211515,0.1233364699556392,0.00029576755904658545,0.00030068418582399823,41,37
106274,44022,1,True,1,0.009855628362900219,0.00047946300143838897,0.3133450216659819,0.2606043013022309,0.18037602820211515,1.0,0.00029576755904658545,2.1490497132246436e-05,41,9
106274,44183,1,True,1,0.009855628362900219,0.007405039688881785,0.3133450216659819,0.29727212918556156,0.18037602820211515,0.15024502137420498,0.00029576755904658545,0.0002746147072093441,41,41
106274,44237,1,True,1,0.009855628362900219,0.00319642000958926,0.3133450216659819,0.27986607975599304,0.18037602820211515,0.11186440677966102,0.00029576755904658545,0.0001650147517179975,41,20
106274,46847,1,True,1,0.009855628362900219,0.009322891694635342,0.3133450216659819,0.3126907967896991,0.18037602820211515,0.14784893267651888,0.00029576755904658545,0.00027984016452774663,41,38
106274,47128,1,True,1,0.009855628362900219,0.004368440679771989,0.3133450216659819,0.28517170862726504,0.18037602820211515,0.3369467028003613,0.00029576755904658545,0.00013908611027613752,41,32
106274,47856,1,True,1,0.009855628362900219,0.008630334025891003,0.3133450216659819,0.30857651856195406,0.18037602820211515,0.17774710528333718,0.00029576755904658545,0.0002450143741045808,41,38
106274,48423,1,True,1,0.009855628362900219,0.005060998348516328,0.3133450216659819,0.28801967332761497,0.18037602820211515,0.1303471444568869,0.00029576755904658545,0.0002116713222088133,41,29
106274,49689,1,True,1,0.009855628362900219,0.0027702306749773586,0.3133450216659819,0.2786920145524854,0.18037602820211515,0.6802413273001509,0.00029576755904658545,8.171763559701865e-05,41,41
106274,51306,1,True,1,0.009855628362900219,0.002876778008630334,0.3133450216659819,0.2829176296338568,0.18037602820211515,0.41998602375960864,0.00029576755904658545,0.0001148736609664954,41,33
106274,51587,1,True,1,0.009855628362900219,0.006552661019657983,0.3133450216659819,0.2994620559436331,0.18037602820211515,0.15513794482207116,0.00029576755904658545,0.0002142220948862926,41,38
106274,51588,1,True,1,0.009855628362900219,0.0012252943370092164,0.3133450216659819,0.27731589181552085,0.18037602820211515,1.0,0.00029576755904658545,3.82685207092467e-05,41,23
106274,52412,1,True,1,0.009855628362900219,0.0037291566778541365,0.3133450216659819,0.27792984202367504,0.18037602820211515,0.3064182194616977,0.00029576755904658545,0.00012751364680098302,41,35
106274,52682,1,True,1,0.009855628362900219,0.014969900378243034,0.3133450216659819,0.31752924911220887,0.18037602820211515,0.10668530757498729,0.00029576755904658545,0.00043637185853995664,41,41
106274,53056,1,True,1,0.009855628362900219,0.0017047573384476053,0.3133450216659819,0.27525481154197945,0.18037602820211515,0.7298387096774194,0.00029576755904658545,5.79804052544247e-05,41,27
106274,53213,1,True,1,0.009855628362900219,0.026849928080549784,0.3133450216659819,0.33253925042877874,0.18037602820211515,0.0889030894001073,0.00029576755904658545,0.0007147519564197879,41,55
106274,55066,1,True,1,0.009855628362900219,0.0014916626711416548,0.3133450216659819,0.27397387864490197,0.18037602820211515,0.9603174603174603,0.00029576755904658545,4.43218543604095e-05,41,27
106274,55085,1,True,1,0.009855628362900219,0.0034095146768952107,0.3133450216659819,0.2826506555114621,0.18037602820211515,0.4558531746031746,0.00029576755904658545,0.00010916421075956663,41,41
106274,55999,1,True,1,0.009855628362900219,0.006712482020137446,0.3133450216659819,0.301131103859364,0.18037602820211515,0.23873015873015874,0.00029576755904658545,0.00020653695879064952,41,41
106274,56361,1,True,1,0.009855628362900219,0.002024399339406531,0.3133450216659819,0.26780277313247,0.18037602820211515,0.14793741109530584,0.00029576755904658545,0.00011674773968701978,41,16
106274,57961,1,True,1,0.009855628362900219,0.002557136007671408,0.3133450216659819,0.273596304592958,0.18037602820211515,0.74822695035461,0.00029576755904658545,7.988704928373362e-05,41,41
106274,60088,1,True,1,0.009855628362900219,0.004261893346119013,0.3133450216659819,0.28658380521215876,0.18037602820211515,0.28259493670886077,0.00029576755904658545,0.00012600260567631323,41,34
106274,60471,1,True,1,0.009855628362900219,0.007937776357146662,0.3133450216659819,0.3048083515525745,0.18037602820211515,0.20061672410665699,0.00029576755904658545,0.00024809426119289357,41,41
106274,61892,1,True,1,0.009855628362900219,0.0008523786692238027,0.3133450216659819,0.2495210773341862,0.18037602820211515,0.20833333333333334,0.00029576755904658545,7.723802943856669e-05,41,9
106274,62459,1,True,1,0.009855628362900219,0.002397315007191945,0.3133450216659819,0.27556135116553726,0.18037602820211515,0.8424242424242424,0.00029576755904658545,7.085975500698375e-05,41,41
106274,64054,1,True,1,0.009855628362900219,0.0155559107133344,0.3133450216659819,0.3191675582882687,0.18037602820211515,0.11709739678953067,0.00029576755904658545,0.00044398508188703875,41,55
106274,66006,1,True,1,0.009855628362900219,0.003036599009109797,0.3133450216659819,0.28394335837140744,0.18037602820211515,0.3383458646616541,0.00029576755904658545,9.58045919691821e-05,41,32
106274,67410,1,True,1,0.009855628362900219,0.009322891694635342,0.3133450216659819,0.3083480259258508,0.18037602820211515,0.21773399014778325,0.00029576755904658545,0.00027784687332249147,41,44
106274,67670,1,True,1,0.009855628362900219,0.001278568003835704,0.3133450216659819,0.2685356830952729,0.18037602820211515,0.9130434782608695,0.00029576755904658545,4.6716788796345615e-05,41,22
106274,67716,1,True,1,0.009855628362900219,0.007458313355708273,0.3133450216659819,0.3029101943707749,0.18037602820211515,0.194655704008222,0.00029576755904658545,0.00021246370185719004,41,38
106274,68363,1,True,1,0.009855628362900219,0.008150871024452612,0.3133450216659819,0.3004369359385225,0.18037602820211515,0.195218438252494,0.00029576755904658545,0.000238080331184147,41,41
106274,69493,1,True,1,0.009855628362900219,0.004528261680251452,0.3133450216659819,0.2894896348663777,0.18037602820211515,0.18935574229691876,0.00029576755904658545,0.00015961858025916446,41,32
106274,69582,1,True,1,0.009855628362900219,0.006286292685525545,0.3133450216659819,0.3055174238232442,0.18037602820211515,0.14471968709256844,0.00029576755904658545,0.00023264858460002002,41,37
106274,70950,1,True,1,0.009855628362900219,0.005114272015342816,0.3133450216659819,0.28975985532592846,0.18037602820211515,0.18399122807017543,0.00029576755904658545,0.00018777127357757643,41,33
106274,71801,1,True,1,0.009855628362900219,0.004528261680251452,0.3133450216659819,0.2852574716887382,0.18037602820211515,0.39243697478991596,0.00029576755904658545,0.00013406071692847465,41,41
106274,72114,1,True,1,0.009855628362900219,0.0021309466730595064,0.3133450216659819,0.2612343196571754,0.18037602820211515,0.13974358974358975,0.00029576755904658545,0.00016964655201898057,41,13
106274,72380,1,True,1,0.009855628362900219,0.00229076767353897,0.3133450216659819,0.2789287730030119,0.18037602820211515,0.44518272425249167,0.00029576755904658545,7.495671680655906e-05,41,31
106274,74225,1,True,1,0.009855628362900219,0.0009589260028767779,0.3133450216659819,0.2669903231662839,0.18037602820211515,1.0,0.00029576755904658545,3.271050525584387e-05,41,18
106274,74361,1,True,1,0.009855628362900219,0.0029833253422833095,0.3133450216659819,0.2751971340347253,0.18037602820211515,0.6012987012987013,0.00029576755904658545,9.64835856622613e-05,41,41
106274,75690,1,True,1,0.009855628362900219,0.007937776357146662,0.3133450216659819,0.30191922395646886,0.18037602820211515,0.20161436604389624,0.00029576755904658545,0.00022070927174789158,41,38
106274,76706,1,True,1,0.009855628362900219,0.006712482020137446,0.3133450216659819,0.2944574211913069,0.18037602820211515,0.19314285714285714,0.00029576755904658545,0.00021611101208925975,41,36
106274,76749,1,True,1,0.009855628362900219,0.0070853976879228595,0.3133450216659819,0.2989063218108573,0.18037602820211515,0.30451127819548873,0.00029576755904658545,0.00018576927972883912,41,42
106274,76854,1,True,1,0.009855628362900219,0.004421714346598477,0.3133450216659819,0.2950986966868494,0.18037602820211515,0.45166029973552746,0.00029576755904658545,0.00012924851778222833,41,44
106274,77019,1,True,1,0.009855628362900219,0.006233019018699057,0.3133450216659819,0.30324376035512696,0.18037602820211515,0.16283524904214558,0.00029576755904658545,0.00019370827702927076,41,36
106274,77152,1,True,1,0.009855628362900219,0.0013851153374886793,0.3133450216659819,0.26958725103842285,0.18037602820211515,0.5938461538461538,0.00029576755904658545,5.7316868975272224e-05,41,19
106274,77208,1,True,1,0.009855628362900219,0.003782430344680624,0.3133450216659819,0.2875685131716555,0.18037602820211515,0.2329979879275654,0.00029576755904658545,0.00013539439420740925,41,29
106274,79379,1,True,1,0.009855628362900219,0.0018645783389270683,0.3133450216659819,0.27714483143163365,0.18037602820211515,0.5815126050420169,0.00029576755904658545,6.635014036575529e-05,41,26
106274,80218,1,True,1,0.009855628362900219,0.0021842203398859945,0.3133450216659819,0.2812445260026086,0.18037602820211515,0.6085365853658536,0.00029576755904658545,6.459662455043684e-05,41,31
106274,80782,1,True,1,0.009855628362900219,0.003089872675936285,0.3133450216659819,0.2773609428084079,0.18037602820211515,0.5831820931639443,0.00029576755904658545,9.18419527655038e-05,41,41
106274,82347,1,True,1,0.009855628362900219,0.0031431463427627725,0.3133450216659819,0.28718154775385374,0.18037602820211515,0.45412039742840443,0.00029576755904658545,8.675459953568626e-05,41,36
106274,82704,1,True,1,0.009855628362900219,0.008257418358105588,0.3133450216659819,0.30125331184519105,0.18037602820211515,0.16782572266443235,0.00029576755904658545,0.00025282685666258456,41,36
106274,84122,1,True,1,0.009855628362900219,0.011826754035480261,0.3133450216659819,0.3089282777026446,0.18037602820211515,0.18303371244547714,0.00029576755904658545,0.00040437291797021943,41,56
106274,86202,1,True,1,0.009855628362900219,0.0076714080230142236,0.3133450216659819,0.30510794159037774,0.18037602820211515,0.19376456876456877,0.00029576755904658545,0.00027889289602476424,41,44
106274,86721,1,True,1,0.009855628362900219,0.0034627883437216983,0.3133450216659819,0.28946509435953943,0.18037602820211515,0.39855769230769234,0.00029576755904658545,0.0001066067393715472,41,32
106274,87325,1,True,1,0.009855628362900219,0.0049011773480368654,0.3133450216659819,0.29679670048699447,0.18037602820211515,0.31581462016244627,0.00029576755904658545,0.00013840219579812544,41,39
106274,88348,1,True,1,0.009855628362900219,0.00229076767353897,0.3133450216659819,0.2806989049637373,0.18037602820211515,0.45071982281284606,0.00029576755904658545,7.834184924165406e-05,41,29
106274,89588,1,True,1,0.009855628362900219,0.005220819348995791,0.3133450216659819,0.2900502895794363,0.18037602820211515,0.25520723753418895,0.00029576755904658545,0.00015775616538294578,41,41
106274,89969,1,True,1,0.009855628362900219,0.0064993873528314955,0.3133450216659819,0.29922063470292776,0.18037602820211515,0.16257959626066928,0.00029576755904658545,0.00023254451083983314,41,32
106274,93101,1,True,1,0.009855628362900219,0.0018645783389270683,0.3133450216659819,0.27556135116553726,0.18037602820211515,0.6386554621848739,0.00029576755904658545,5.8091077166640506e-05,41,27
106274,93271,1,True,1,0.009855628362900219,0.008150871024452612,0.3133450216659819,0.300004044904487,0.18037602820211515,0.18524251805985553,0.00029576755904658545,0.0002515546126605212,41,37
106274,94235,1,True,1,0.009855628362900219,0.017740131053220393,0.3133450216659819,0.3270044664058217,0.18037602820211515,0.12348493071384638,0.00029576755904658545,0.0004702516516068727,41,44
106274,94560,1,True,1,0.009855628362900219,0.001278568003835704,0.3133450216659819,0.26669004819685344,0.18037602820211515,0.12681159420289856,0.00029576755904658545,7.379837485556927e-05,41,13
106274,95036,1,True,1,0.009855628362900219,0.012199669703265676,0.3133450216659819,0.3168927407894715,0.18037602820211515,0.11288592660691028,0.00029576755904658545,0.0003850181684258032,41,40
106274,95261,1,True,1,0.009855628362900219,0.0005860103350913644,0.3133450216659819,0.2605327198241219,0.18037602820211515,0.509090909090909,0.00029576755904658545,2.4685491304022305e-05,41,11
106274,95911,1,True,1,0.009855628362900219,0.004634809013904427,0.3133450216659819,0.2945183749441842,0.18037602820211515,0.355519914461374,0.00029576755904658545,0.00013081715935568002,41,38
106274,96786,1,True,1,0.009855628362900219,0.0023440413403654574,0.3133450216659819,0.2734560774487765,0.18037602820211515,0.4883720930232558,0.00029576755904658545,8.156383433542671e-05,41,26
106274,97012,1,True,1,0.009855628362900219,0.0010121996697032656,0.3133450216659819,0.25653970121881176,0.18037602820211515,0.52046783625731,0.00029576755904658545,4.123066512153964e-05,41,13
106274,99023,1,True,1,0.009855628362900219,0.00639284001917852,0.3133450216659819,0.3000725907431738,0.18037602820211515,0.25700280112044815,0.00029576755904658545,0.00017100649517001404,41,39
106274,99239,1,True,1,0.009855628362900219,0.004954451014863353,0.3133450216659819,0.2917553306706259,0.18037602820211515,0.49883122954651704,0.00029576755904658545,0.00012427525422272788,41,56
106274,100394,1,True,1,0.009855628362900219,0.008044323690799637,0.3133450216659819,0.3066202757716023,0.18037602820211515,0.20088300220750552,0.00029576755904658545,0.00023945870939684285,41,41
106274,100461,1,True,1,0.009855628362900219,0.0027702306749773586,0.3133450216659819,0.2772168311280502,0.18037602820211515,0.6538461538461539,0.00029576755904658545,8.32626062177898e-05,41,41
106274,100717,1,True,1,0.009855628362900219,0.0021842203398859945,0.3133450216659819,0.2715856230893877,0.18037602820211515,1.0,0.00029576755904658545,6.426933005007794e-05,41,41
106274,102653,1,True,1,0.009855628362900219,0.0027702306749773586,0.3133450216659819,0.2848196682823028,0.18037602820211515,0.4683257918552036,0.00029576755904658545,0.00011153176126425496,41,31
106274,103169,1,True,1,0.009855628362900219,0.006659208353310958,0.3133450216659819,0.29851435807102766,0.18037602820211515,0.16851612903225807,0.00029576755904658545,0.00023105940682274055,41,32
106274,104241,1,True,1,0.009855628362900219,0.0049011773480368654,0.3133450216659819,0.29034130663754776,0.18037602820211515,0.14285714285714285,0.00029576755904658545,0.00017589737026354782,41,31
106274,104802,1,True,1,0.009855628362900219,0.00639284001917852,0.3133450216659819,0.3005321280674944,0.18037602820211515,0.26708683473389355,0.00029576755904658545,0.00019575487681073662,41,38
106274,105680,1,True,1,0.009855628362900219,0.008150871024452612,0.3133450216659819,0.30014116791214324,0.18037602820211515,0.2874957000343997,0.00029576755904658545,0.00021551406836605033,41,55
106274,106763,1,True,1,0.009855628362900219,0.005806829684087155,0.3133450216659819,0.2926053607690682,0.18037602820211515,0.2432891607203534,0.00029576755904658545,0.00018202965479516847,41,33
106274,107846,1,True,1,0.009855628362900219,0.004688082680730915,0.3133450216659819,0.28446375640237853,0.18037602820211515,0.3649425287356322,0.00029576755904658545,0.0001527842636520652,41,41
106274,108722,1,True,1,0.009855628362900219,0.0021842203398859945,0.3133450216659819,0.27904730314321324,0.18037602820211515,0.36829268292682926,0.00029576755904658545,7.322746337507537e-05,41,28
106274,109056,1,True,1,0.009855628362900219,0.0012252943370092164,0.3133450216659819,0.27731589181552085,0.18037602820211515,1.0,0.00029576755904658545,3.82685207092467e-05,41,23
106274,111385,1,True,1,0.009855628362900219,0.011347291034041872,0.3133450216659819,0.3089785944860263,0.18037602820211515,0.08636726016476216,0.00029576755904658545,0.00039725959273566715,41,36
106274,111660,1,True,1,0.009855628362900219,0.0032496936764157477,0.3133450216659819,0.2798110394728413,0.18037602820211515,0.5688524590163935,0.00029576755904658545,9.847710345633905e-05,41,41
